"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"Class","BackboneElement","BackboneElement","","","",0,*,"","","","null {[]} {[]}
","group","Class of data elements","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.extension","MedicinalProduct.marketingAuthorisation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.modifierExtension","MedicinalProduct.marketingAuthorisation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationNumber","MedicinalProduct.marketingAuthorisation.marketingAuthorisationNumber","","","",1,*,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/II]]} {[]}
","Marketing authorisation number","Marketing authorisation number","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.marketingAuthorisationNumber",1,*,"",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.region","MedicinalProduct.marketingAuthorisation.region","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Region","Region","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.region",1,1,"",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationStatus","MedicinalProduct.marketingAuthorisation.marketingAuthorisationStatus","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Marketing authorisation status","Marketing authorisation status","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.marketingAuthorisationStatus",1,1,"",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.date","MedicinalProduct.marketingAuthorisation.date","","","",0,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/DT]]} {[]}
","Status date","Status date","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.date",0,1,"",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder","","","",1,1,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Marketing authorisation holder","Marketing authorisation holder","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.id","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.extension","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.modifierExtension","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.locationId","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.locationId","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/II]]} {[]}
","Location identifier","Location identifier","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.locationId",1,1,"",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.organisationId","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.organisationId","","","",0,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/II]]} {[]}
","Organization identifier","Organization identifier","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.organisationId",0,1,"",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.mahName","MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.mahName","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/ST]]} {[]}
","Marketing authorisation holder's name","Marketing authorisation holder's name","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.marketingAuthorisationHolder.mahName",1,1,"",""
"MedicinalProduct","MedicinalProduct.marketingAuthorisation.localMAHrepresentative","MedicinalProduct.marketingAuthorisation.localMAHrepresentative","","","",0,1,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Local representative of marketing authorisation holder","Local representative of marketing authorisation holder","","","","","","","","","",,,,,"",,,,"MedicinalProduct.marketingAuthorisation.localMAHrepresentative",0,1,"",""
"MedicinalProduct","MedicinalProduct.documents","MedicinalProduct.documents","","","",0,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Documents of different types, linked or enclosed, related to product definition","Documents of different types, linked or enclosed, related to product definition","","","","","","","","","",,,,,"",,,,"MedicinalProduct.documents",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.documents.id","MedicinalProduct.documents.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.documents.extension","MedicinalProduct.documents.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.documents.modifierExtension","MedicinalProduct.documents.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.documents.smpc","MedicinalProduct.documents.smpc","","","",0,1,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Summary of Product Characteristics","Summary of Product Characteristics","","","","","","","","","",,,,,"",,,,"MedicinalProduct.documents.smpc",0,1,"",""
"MedicinalProduct","MedicinalProduct.documents.pil","MedicinalProduct.documents.pil","","","",0,1,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Package Information Leaflet","Package Information Leaflet","","","","","","","","","",,,,,"",,,,"MedicinalProduct.documents.pil",0,1,"",""
"MedicinalProduct","MedicinalProduct.documents.labelling","MedicinalProduct.documents.labelling","","","",0,1,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Labelling information","Labelling information","","","","","","","","","",,,,,"",,,,"MedicinalProduct.documents.labelling",0,1,"",""
"MedicinalProduct","MedicinalProduct.documents.epar","MedicinalProduct.documents.epar","","","",0,1,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","EPAR","EPAR","","","","","","","","","",,,,,"",,,,"MedicinalProduct.documents.epar",0,1,"",""
"MedicinalProduct","MedicinalProduct.documents.other","MedicinalProduct.documents.other","","","",0,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Other document","Other document","","","","","","","","","",,,,,"",,,,"MedicinalProduct.documents.other",0,*,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition","MedicinalProduct.packagedProductDefinition","","","",1,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Packaged product","Packaged product","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.id","MedicinalProduct.packagedProductDefinition.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.extension","MedicinalProduct.packagedProductDefinition.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.modifierExtension","MedicinalProduct.packagedProductDefinition.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.identifier","MedicinalProduct.packagedProductDefinition.identifier","","","",0,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Package identifier","Package identifier","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.identifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.identifier.id","MedicinalProduct.packagedProductDefinition.identifier.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.identifier.extension","MedicinalProduct.packagedProductDefinition.identifier.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.identifier.modifierExtension","MedicinalProduct.packagedProductDefinition.identifier.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.identifier.pcid","MedicinalProduct.packagedProductDefinition.identifier.pcid","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/II]]} {[]}
","Packaged medicinal product ID (PCID)","Packaged medicinal product ID (PCID)","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.identifier.pcid",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.identifier.nationalId","MedicinalProduct.packagedProductDefinition.identifier.nationalId","","","",0,*,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/II]]} {[]}
","National package identifier","National package identifier","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.identifier.nationalId",0,*,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.description","MedicinalProduct.packagedProductDefinition.description","","","",0,1,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Package description","Package description","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.description.id","MedicinalProduct.packagedProductDefinition.description.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.description.extension","MedicinalProduct.packagedProductDefinition.description.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.description.modifierExtension","MedicinalProduct.packagedProductDefinition.description.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.description.descriptionText","MedicinalProduct.packagedProductDefinition.description.descriptionText","","","",1,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/ST]]} {[]}
","Package description text","Package description text","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.description.descriptionText",1,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.description.language","MedicinalProduct.packagedProductDefinition.description.language","","","",0,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Description language","Description language","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.description.language",0,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.packSize","MedicinalProduct.packagedProductDefinition.packSize","","","",1,*,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/PQ]]} {[]}
","Pack size, repeatable for different manufactured items","Pack size, repeatable for different manufactured items","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.packSize",1,*,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.legalStatusOfSupply","MedicinalProduct.packagedProductDefinition.legalStatusOfSupply","","","",0,1,"","","","Element {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/CD]]} {[]}
","Legal status of supply on package level","Legal status of supply on package level","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.legalStatusOfSupply",0,1,"",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.marketingStatus","MedicinalProduct.packagedProductDefinition.marketingStatus","","","",0,*,"","","","BackboneElement {[CanonicalType[http://unicom-project.eu/fhir/d4-12/StructureDefinition/Class]]} {[]}
","Marketing status","Marketing status","","","","","","","","","",,,,,"",,,,"MedicinalProduct.packagedProductDefinition.marketingStatus",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.marketingStatus.id","MedicinalProduct.packagedProductDefinition.marketingStatus.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.marketingStatus.extension","MedicinalProduct.packagedProductDefinition.marketingStatus.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"MedicinalProduct","MedicinalProduct.packagedProductDefinition.marketingStatus.modifierExtension","MedicinalProduct.packagedProductDefinition.marketingStatus.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
